359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.639177
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.532076
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.459521
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.093289
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.990787
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.662107
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.848195
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.363224
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,24.890084
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199149
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.5616532
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32953
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.454555
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,52.90832
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.31554
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.643051
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.599225
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.743475
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.104081
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.884558
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26344
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56.0,72.298453
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.983093
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.40795
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.486291
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56.0,39.589712
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.935229
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.199848
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.535193
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.176146
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.144031
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.784724
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.987909
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,54.896079
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.798114
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.797734
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275511
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68442
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,8.0634218
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.203086
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.148187
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14.0,35.232224
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.744774
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.438807
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,59.89478
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.752968
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.810864
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.468464
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.4874496
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788401
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062003
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.917663
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.3679
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.865123
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.235361
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.043137
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56.0,43.499041
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.68434
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.076642
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.232364
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.260122
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.901275
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28.0,33.942903
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699339
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.701587
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.073134
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.655022
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,28.23749
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.911547
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.729166
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.035014
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56.0,38.562393
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.386127
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.204904
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3.0,19.932751
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.447
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.048403
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.987909
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.711739
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.392362
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.955654
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.196571
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588423
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14.0,25.483033
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959471
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.349175
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28.0,38.46104
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.326412
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.956953
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.8681
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.5364024
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.005216
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.334466
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091251
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,10.76272
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.985571
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.382869
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.296635
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28.0,37.404073
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.918702
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.020185
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.140084
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.9409549
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00066
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.198719
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.1314201
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.43491
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.393661
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.074244
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.277369
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925227
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.946021
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,22.897498
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726418
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.52631
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.964297
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,17.822955
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.398477
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.958392
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.328231
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,46.931942
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.98661
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225329
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.148447
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.773272
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.297154
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377004
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.679863
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275581
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.203206
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,42.326932
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,44.207822
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.249271
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.255646
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.218234
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.647608
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.840002
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.265488
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732334
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.993905
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.109607
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.994824
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.8837284
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.646948
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100.0,44.209201
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.804229
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.229366
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.699648
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.907011
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.178105
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284354
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.917143
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.996763
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.824014
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.030457
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.729166
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.435549
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.93462
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.068308
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.800732
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,65.996643
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.732763
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089792
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,100.0,40.568768
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.698469
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.940945
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.245094
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.948829
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.076762
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.401215
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28.0,31.640054
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.350474
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.524022
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.935229
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.285098
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.300911
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638265
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439676
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.698989
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.415644
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.212718
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.375974
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.772233
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.499161
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.835185
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.161717
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7.0,46.201787
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.099664
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.264739
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.060374
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.85509
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.395534
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.989208
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.520624
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.483293
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.266178
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.963848
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.029797
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.524711
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28.0,34.735801
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143911
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.719503
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.057776
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.291019
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.772093
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.061294
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.738659
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.275551
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.700288
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.160018
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.660478
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.298713
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.2804369
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.116052
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991087
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852752
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14493
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.229366
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.640713
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.705364
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.243795
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.123206
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.61908
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.718824
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.7497102
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.055698
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.458572
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335935
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.162237
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.398217
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.858348
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.773013
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.898417
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.278528
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.547564
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.637456
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14.0,34.673748
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.123206
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233183
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.785363
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.459891
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.838043
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.966845
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.301171
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746163
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.599464
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.530777
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.949678
